ExamId,Type,Date,TotalMarks,CourseId
5430,Final,2025-05-31,50,83
5431,Final,2025-11-04,30,109
5432,Quiz,2025-09-17,50,438
5433,Midterm,2025-07-17,100,781
5434,Midterm,2025-12-15,30,317
5435,Final,2025-05-27,30,230
5436,Quiz,2025-03-10,50,290
5437,Final,2025-10-08,30,676
5438,Final,2025-04-05,100,78
5439,Final,2025-10-07,30,818
5440,Quiz,2025-11-06,100,119
5441,Midterm,2025-09-24,50,25
5442,Midterm,2025-02-26,100,884
5443,Final,2025-01-31,30,55
5444,Final,2025-05-17,50,800
5445,Final,2025-12-01,50,17
5446,Final,2025-05-28,50,128
5447,Midterm,2025-06-16,20,643
5448,Final,2025-05-25,50,267
5449,Midterm,2025-04-02,20,255
5450,Final,2025-01-11,50,1
5451,Midterm,2025-02-03,30,780
5452,Final,2025-11-05,100,404
5453,Midterm,2025-03-12,50,359
5454,Quiz,2025-07-15,100,526
5455,Quiz,2025-12-22,20,674
5456,Quiz,2025-01-13,50,292
5457,Midterm,2025-05-25,100,515
5458,Quiz,2025-06-07,30,600
5459,Midterm,2025-09-14,30,883
5460,Quiz,2025-03-09,50,854
5461,Quiz,2025-04-25,100,900
5462,Midterm,2025-04-22,100,324
5463,Midterm,2025-12-08,100,494
5464,Quiz,2025-03-26,100,940
5465,Quiz,2025-10-24,20,858
5466,Quiz,2025-09-14,20,15
5467,Quiz,2025-02-24,20,823
5468,Final,2025-07-27,30,704
5469,Final,2025-11-25,30,741
5470,Final,2025-09-18,30,657
5471,Midterm,2025-01-21,20,693
5472,Midterm,2025-11-06,20,594
5473,Final,2025-01-10,30,786
5474,Quiz,2025-07-31,50,114
5475,Midterm,2025-05-24,30,508
5476,Midterm,2025-05-20,30,646
5477,Quiz,2025-12-13,50,268
5478,Final,2025-12-04,50,704
5479,Midterm,2025-10-31,50,291
5480,Quiz,2025-11-05,100,936
5481,Quiz,2025-01-18,50,561
5482,Midterm,2025-01-06,20,949
5483,Final,2025-08-06,50,306
5484,Final,2025-04-29,100,265
5485,Midterm,2025-11-05,100,421
5486,Quiz,2025-06-01,50,374
5487,Quiz,2025-05-22,30,431
5488,Quiz,2025-09-06,20,51
5489,Final,2025-09-03,20,128
5490,Final,2025-08-18,20,83
5491,Quiz,2025-02-20,30,233
5492,Final,2025-12-18,50,691
5493,Final,2025-07-15,50,576
5494,Quiz,2025-02-04,30,207
5495,Quiz,2025-10-07,100,86
5496,Quiz,2025-08-21,30,466
5497,Final,2025-11-08,100,411
5498,Final,2025-09-24,50,894
5499,Midterm,2025-12-07,30,818
5500,Midterm,2025-02-27,50,386
5501,Midterm,2025-02-04,30,226
5502,Final,2025-10-01,50,410
5503,Midterm,2025-08-19,20,945
5504,Quiz,2025-01-21,50,709
5505,Final,2025-12-27,100,279
5506,Quiz,2025-02-18,20,543
5507,Midterm,2025-07-05,100,881
5508,Final,2025-05-02,30,101
5509,Midterm,2025-10-28,30,106
5510,Midterm,2025-04-24,20,633
5511,Midterm,2025-11-09,20,397
5512,Final,2025-08-15,50,387
5513,Quiz,2026-01-01,20,209
5514,Quiz,2025-01-01,100,657
5515,Final,2025-07-29,20,95
5516,Midterm,2025-09-21,20,684
5517,Quiz,2025-06-06,20,421
5518,Midterm,2025-08-02,100,938
5519,Final,2025-10-29,20,455
5520,Final,2025-12-21,50,331
5521,Final,2025-07-31,20,803
5522,Final,2025-11-03,50,453
5523,Final,2025-11-14,100,913
5524,Midterm,2025-06-30,100,432
5525,Quiz,2025-07-13,30,754
5526,Midterm,2025-05-09,100,812
5527,Quiz,2025-07-17,20,546
5528,Quiz,2025-01-30,30,820
5529,Midterm,2025-01-15,50,221
5530,Quiz,2025-01-25,100,933
5531,Final,2025-10-17,20,515
5532,Final,2025-09-16,100,589
5533,Final,2025-02-16,50,522
5534,Midterm,2025-01-16,30,32
5535,Midterm,2025-11-23,50,567
5536,Quiz,2025-10-01,100,432
5537,Final,2025-07-17,20,88
5538,Midterm,2025-03-25,30,210
5539,Midterm,2025-08-07,20,419
5540,Final,2025-10-29,20,21
5541,Final,2025-11-18,20,946
5542,Midterm,2025-09-03,100,726
5543,Final,2025-09-19,20,886
5544,Midterm,2025-02-23,30,280
5545,Midterm,2025-12-06,20,849
5546,Midterm,2025-09-30,20,419
5547,Quiz,2025-07-08,20,207
5548,Midterm,2025-11-08,20,936
5549,Midterm,2025-09-09,100,617
5550,Midterm,2025-02-24,20,35
5551,Midterm,2025-02-25,20,20
5552,Midterm,2025-07-19,100,612
5553,Quiz,2025-04-13,50,713
5554,Final,2025-01-17,20,686
5555,Quiz,2025-08-18,100,714
5556,Midterm,2025-02-11,100,423
5557,Midterm,2025-04-12,100,832
5558,Quiz,2025-10-20,20,832
5559,Quiz,2025-07-13,20,121
5560,Final,2025-06-05,30,621
5561,Midterm,2025-07-18,30,600
5562,Quiz,2025-02-17,50,332
5563,Midterm,2025-01-22,50,601
5564,Final,2025-03-07,50,274
5565,Quiz,2025-06-04,20,563
5566,Quiz,2025-09-05,20,74
5567,Final,2025-09-15,50,562
5568,Midterm,2025-02-23,50,55
5569,Quiz,2025-01-13,20,142
5570,Quiz,2025-06-18,20,233
5571,Final,2025-06-20,50,342
5572,Midterm,2025-07-09,20,686
5573,Quiz,2025-01-30,20,342
5574,Final,2025-12-08,50,353
5575,Quiz,2025-02-14,50,634
5576,Midterm,2025-11-22,30,263
5577,Final,2025-10-17,50,488
5578,Final,2025-07-12,50,415
5579,Midterm,2025-09-11,100,901
5580,Midterm,2025-03-11,100,913
5581,Final,2025-06-13,20,669
5582,Final,2025-08-20,100,248
5583,Midterm,2025-05-27,30,67
5584,Final,2025-04-10,20,89
5585,Final,2025-02-23,30,664
5586,Midterm,2025-05-01,20,484
5587,Quiz,2025-04-20,30,409
5588,Quiz,2025-05-31,30,645
5589,Quiz,2025-06-17,50,805
5590,Midterm,2025-06-12,30,672
5591,Quiz,2025-01-29,100,198
5592,Midterm,2025-09-01,100,246
5593,Midterm,2025-10-09,20,902
5594,Quiz,2025-04-11,30,748
5595,Midterm,2025-10-02,20,900
5596,Quiz,2025-04-25,50,29
5597,Midterm,2025-10-15,30,920
5598,Final,2025-06-06,30,365
5599,Quiz,2025-02-03,20,461
5600,Quiz,2025-11-05,20,952
5601,Quiz,2025-09-26,100,337
5602,Final,2025-08-25,100,655
5603,Final,2025-06-03,50,397
5604,Midterm,2025-11-29,20,395
5605,Midterm,2025-11-28,20,941
5606,Midterm,2025-01-02,20,839
5607,Quiz,2025-10-30,50,558
5608,Final,2025-01-03,20,726
5609,Midterm,2025-06-16,30,156
5610,Quiz,2025-03-14,100,396
5611,Quiz,2025-12-06,20,215
5612,Final,2025-10-08,50,464
5613,Quiz,2025-09-29,20,869
5614,Midterm,2025-05-15,100,181
5615,Quiz,2026-01-01,50,948
5616,Final,2025-09-03,20,181
5617,Quiz,2025-07-23,100,480
5618,Midterm,2025-09-28,20,457
5619,Quiz,2025-03-29,20,51
5620,Quiz,2025-01-28,20,357
5621,Final,2025-08-10,100,729
5622,Quiz,2025-01-19,100,776
5623,Quiz,2025-08-21,50,182
5624,Quiz,2025-07-04,50,214
5625,Quiz,2025-12-20,100,91
5626,Midterm,2025-07-26,50,863
5627,Final,2025-12-27,20,319
5628,Midterm,2025-07-01,100,187
5629,Final,2025-11-22,50,537
5630,Quiz,2025-09-13,50,764
5631,Midterm,2025-11-02,100,646
5632,Final,2025-06-20,30,484
5633,Final,2025-09-07,30,619
5634,Final,2025-03-11,100,390
5635,Midterm,2025-01-21,50,551
5636,Midterm,2025-12-16,30,6
5637,Final,2025-12-14,30,605
5638,Quiz,2025-02-15,30,463
5639,Midterm,2025-09-03,50,639
5640,Quiz,2025-10-22,30,878
5641,Quiz,2025-09-08,20,746
5642,Midterm,2025-06-04,100,796
5643,Quiz,2025-04-10,50,314
5644,Midterm,2025-12-25,30,403
5645,Quiz,2025-07-31,50,729
5646,Quiz,2025-12-05,50,167
5647,Midterm,2025-03-11,30,394
5648,Midterm,2025-11-30,100,842
5649,Quiz,2025-09-21,100,872
5650,Quiz,2025-02-15,50,82
5651,Quiz,2025-05-21,50,446
5652,Final,2025-05-28,50,341
5653,Midterm,2025-11-24,100,26
5654,Quiz,2025-09-06,50,173
5655,Midterm,2025-02-26,50,41
5656,Quiz,2025-04-24,30,21
5657,Final,2025-06-20,100,468
5658,Midterm,2025-11-25,30,510
5659,Midterm,2025-09-12,100,887
5660,Midterm,2025-05-14,20,168
5661,Quiz,2025-02-15,100,621
5662,Quiz,2025-10-24,20,870
5663,Quiz,2025-09-16,30,682
5664,Quiz,2025-11-09,20,431
5665,Quiz,2025-09-06,100,797
5666,Final,2025-04-02,100,43
5667,Final,2025-03-27,20,600
5668,Quiz,2025-08-17,20,400
5669,Midterm,2025-01-23,30,47
5670,Midterm,2025-05-18,50,644
5671,Quiz,2025-01-07,50,919
5672,Midterm,2025-12-30,50,868
5673,Quiz,2025-11-06,30,134
5674,Quiz,2025-10-02,30,82
5675,Final,2025-02-13,50,363
5676,Quiz,2025-06-04,20,806
5677,Final,2025-04-12,20,693
5678,Final,2025-05-20,100,904
5679,Midterm,2025-12-09,50,883
5680,Quiz,2025-12-03,20,527
5681,Quiz,2025-06-27,100,318
5682,Midterm,2025-08-14,50,950
5683,Midterm,2025-05-27,100,377
5684,Quiz,2025-05-21,100,330
5685,Midterm,2025-06-06,30,135
5686,Midterm,2025-03-13,20,943
5687,Midterm,2025-12-03,20,820
5688,Final,2025-12-27,50,788
5689,Final,2025-02-21,100,177
5690,Final,2025-07-04,100,495
5691,Midterm,2025-03-21,30,616
5692,Midterm,2025-08-29,20,60
5693,Midterm,2025-09-24,50,810
5694,Final,2025-11-23,30,845
5695,Midterm,2025-03-28,30,523
5696,Final,2025-03-05,100,57
5697,Midterm,2025-10-23,20,254
5698,Midterm,2025-03-11,100,95
5699,Quiz,2025-08-16,100,804
5700,Final,2025-07-14,50,858
5701,Midterm,2025-08-08,30,309
5702,Midterm,2025-04-15,20,644
5703,Quiz,2025-08-19,20,120
5704,Quiz,2025-05-14,50,268
5705,Quiz,2025-05-19,20,555
5706,Quiz,2025-09-04,30,768
5707,Final,2025-02-03,30,648
5708,Final,2025-02-22,30,741
5709,Final,2025-04-09,30,204
5710,Final,2025-01-31,50,849
5711,Quiz,2025-11-05,30,398
5712,Final,2025-08-17,100,440
5713,Midterm,2025-11-08,50,485
5714,Midterm,2025-08-12,30,420
5715,Midterm,2025-07-11,100,72
5716,Final,2025-03-02,30,228
5717,Final,2025-02-03,20,92
5718,Quiz,2025-11-21,100,731
5719,Midterm,2025-10-18,30,545
5720,Quiz,2025-06-09,30,343
5721,Midterm,2025-09-24,100,430
5722,Midterm,2025-11-05,100,827
5723,Quiz,2025-02-18,20,34
5724,Midterm,2025-04-24,30,553
5725,Midterm,2025-09-13,50,129
5726,Quiz,2025-08-28,20,25
5727,Quiz,2025-03-21,50,881
5728,Quiz,2025-06-20,20,594
5729,Quiz,2025-02-26,100,238
5730,Quiz,2025-05-04,20,428
5731,Quiz,2025-08-23,50,674
5732,Final,2025-12-31,30,474
5733,Quiz,2025-10-20,100,475
5734,Quiz,2025-11-10,20,885
5735,Quiz,2025-02-15,30,793
5736,Final,2025-12-14,20,397
5737,Final,2025-07-19,50,213
5738,Midterm,2025-07-25,30,739
5739,Midterm,2025-01-12,20,586
5740,Quiz,2025-11-13,100,371
5741,Final,2025-04-03,50,876
5742,Final,2025-08-26,50,678
5743,Final,2025-09-29,50,36
5744,Quiz,2025-02-20,100,184
5745,Quiz,2025-08-02,20,695
5746,Final,2025-09-20,20,322
5747,Midterm,2025-12-28,20,257
5748,Quiz,2025-01-26,30,183
5749,Final,2025-11-30,20,498
5750,Final,2025-01-26,50,185
5751,Midterm,2025-02-11,50,874
5752,Midterm,2025-06-22,100,261
5753,Final,2025-06-21,50,17
5754,Quiz,2025-01-28,100,102
5755,Quiz,2025-02-02,20,891
5756,Quiz,2025-03-12,50,793
5757,Final,2025-01-12,50,471
5758,Final,2025-09-05,20,803
5759,Final,2025-06-15,50,627
5760,Final,2025-01-17,20,326
5761,Final,2025-10-25,30,509
5762,Midterm,2025-07-02,100,270
5763,Midterm,2025-04-28,30,374
5764,Quiz,2025-08-01,50,697
5765,Final,2025-10-22,50,662
5766,Quiz,2025-10-03,50,499
5767,Final,2025-06-19,50,766
5768,Final,2025-02-19,30,738
5769,Quiz,2025-04-06,100,840
5770,Midterm,2025-06-01,50,235
5771,Final,2025-03-20,30,256
5772,Midterm,2025-11-29,50,416
5773,Midterm,2025-12-22,20,923
5774,Final,2025-04-01,100,149
5775,Final,2025-08-20,30,532
5776,Midterm,2025-01-02,30,723
5777,Final,2025-05-12,20,479
5778,Final,2025-07-01,50,895
5779,Quiz,2025-01-19,30,640
5780,Quiz,2025-06-18,100,172
5781,Quiz,2025-01-05,20,16
5782,Midterm,2025-04-06,30,783
5783,Quiz,2025-05-27,20,294
5784,Midterm,2025-03-17,30,356
5785,Midterm,2025-07-09,50,649
5786,Final,2025-07-05,50,112
5787,Final,2025-03-13,20,803
5788,Midterm,2025-05-04,30,234
5789,Final,2025-11-03,20,523
5790,Final,2025-07-14,20,601
5791,Quiz,2025-05-01,100,767
5792,Quiz,2025-08-15,50,915
5793,Quiz,2025-09-19,50,329
5794,Quiz,2025-09-10,100,595
5795,Final,2025-02-11,50,562
5796,Final,2025-08-26,100,815
5797,Final,2025-02-25,20,643
5798,Midterm,2025-11-21,100,80
5799,Midterm,2025-10-08,20,178
5800,Quiz,2025-09-17,100,72
5801,Final,2025-11-05,50,370
5802,Final,2025-07-04,50,546
5803,Midterm,2025-03-10,50,291
5804,Midterm,2025-03-13,30,171
5805,Quiz,2025-12-07,20,719
5806,Quiz,2025-11-30,100,464
5807,Quiz,2025-06-26,50,413
5808,Quiz,2025-12-23,30,598
5809,Final,2025-11-01,30,839
5810,Final,2025-08-19,30,97
5811,Final,2025-01-15,50,153
5812,Midterm,2025-05-10,50,75
5813,Midterm,2025-01-19,100,745
5814,Midterm,2025-06-16,30,15
5815,Midterm,2025-01-19,100,200
5816,Midterm,2025-05-05,100,879
5817,Midterm,2025-01-30,20,503
5818,Quiz,2025-01-28,20,770
5819,Midterm,2025-03-01,50,838
5820,Midterm,2025-05-24,50,144
5821,Midterm,2025-06-27,100,102
5822,Quiz,2025-08-25,50,880
5823,Midterm,2025-10-06,50,794
5824,Midterm,2025-11-14,50,303
5825,Final,2025-06-07,100,541
5826,Final,2025-09-07,30,833
5827,Midterm,2025-09-12,50,30
5828,Quiz,2025-09-22,100,828
5829,Quiz,2025-11-27,20,59
5830,Final,2025-03-12,30,134
5831,Midterm,2025-03-30,100,819
5832,Final,2025-08-24,100,945
5833,Quiz,2025-03-19,20,765
5834,Midterm,2025-04-25,50,515
5835,Quiz,2025-03-30,20,101
5836,Quiz,2025-12-11,30,498
5837,Final,2025-11-16,100,180
5838,Midterm,2025-05-24,100,928
5839,Midterm,2025-02-27,30,841
5840,Midterm,2025-10-14,50,271
5841,Quiz,2025-08-25,20,592
5842,Final,2025-07-10,30,792
5843,Midterm,2025-06-16,30,833
5844,Final,2025-02-28,50,508
5845,Final,2025-10-07,50,170
5846,Quiz,2025-04-20,30,22
5847,Midterm,2025-07-11,50,247
5848,Midterm,2025-05-26,100,5
5849,Final,2025-03-10,50,228
5850,Final,2025-06-19,30,708
5851,Quiz,2025-03-26,100,576
5852,Final,2025-04-24,30,67
5853,Midterm,2025-09-20,50,73
5854,Quiz,2025-05-01,30,665
5855,Quiz,2025-04-22,30,268
5856,Midterm,2025-12-17,100,531
5857,Quiz,2025-05-17,50,255
5858,Final,2025-06-02,30,791
5859,Final,2025-06-01,30,298
5860,Final,2025-12-28,100,100
5861,Quiz,2025-06-09,20,252
5862,Quiz,2025-08-13,30,61
5863,Final,2025-03-19,20,51
5864,Midterm,2025-08-06,50,820
5865,Final,2025-01-04,100,489
5866,Final,2025-06-13,20,339
5867,Final,2025-08-08,50,251
5868,Final,2025-06-01,30,307
5869,Final,2025-08-30,50,566
5870,Quiz,2025-11-25,20,161
5871,Midterm,2025-03-20,50,828
5872,Quiz,2025-07-12,30,346
5873,Final,2025-02-17,50,484
5874,Final,2025-09-21,100,844
5875,Quiz,2025-03-14,50,588
5876,Quiz,2025-04-05,100,943
5877,Final,2025-09-05,50,217
5878,Quiz,2025-04-11,30,15
5879,Quiz,2025-01-07,30,831
5880,Quiz,2025-06-05,50,402
5881,Final,2025-09-10,20,647
5882,Midterm,2025-11-19,50,854
5883,Midterm,2025-05-23,100,259
5884,Final,2025-11-17,50,39
5885,Midterm,2026-01-01,20,378
5886,Final,2025-02-21,100,111
5887,Quiz,2025-05-28,100,303
5888,Quiz,2025-08-14,20,805
5889,Quiz,2025-08-13,20,475
5890,Quiz,2025-09-20,100,812
5891,Midterm,2025-09-29,50,807
5892,Midterm,2025-03-21,30,131
5893,Quiz,2025-08-07,30,650
5894,Midterm,2025-05-15,20,701
5895,Quiz,2025-02-27,20,269
5896,Final,2025-03-27,30,551
5897,Quiz,2025-07-07,20,394
5898,Final,2025-01-21,50,243
5899,Midterm,2025-01-16,100,836
5900,Quiz,2025-01-17,50,552
5901,Final,2025-10-17,30,356
5902,Final,2025-04-03,30,793
5903,Final,2025-08-24,100,297
5904,Final,2025-10-25,20,952
5905,Midterm,2025-11-12,50,513
5906,Quiz,2025-06-16,20,103
5907,Midterm,2025-07-21,100,414
5908,Midterm,2025-07-29,20,609
5909,Midterm,2025-11-27,30,222
5910,Midterm,2025-08-14,30,414
5911,Midterm,2025-04-05,30,499
5912,Final,2025-09-18,100,270
5913,Final,2025-02-13,100,145
5914,Midterm,2025-11-23,50,586
5915,Quiz,2025-08-16,50,570
5916,Final,2025-04-04,30,537
5917,Quiz,2025-03-31,30,440
5918,Final,2025-07-27,100,688
5919,Quiz,2025-06-16,50,242
5920,Midterm,2025-01-09,50,700
5921,Midterm,2025-07-15,50,793
5922,Quiz,2025-05-12,50,903
5923,Midterm,2025-04-05,100,462
5924,Midterm,2025-05-30,30,45
5925,Midterm,2025-09-04,50,863
5926,Quiz,2025-09-04,50,356
5927,Midterm,2025-11-18,50,88
5928,Midterm,2025-02-15,30,180
5929,Quiz,2025-11-03,20,268
5930,Midterm,2025-04-19,100,178
5931,Midterm,2025-10-29,20,718
5932,Final,2025-07-20,100,79
5933,Final,2025-08-09,50,522
5934,Final,2025-06-26,30,289
5935,Final,2025-11-02,30,663
5936,Midterm,2025-09-27,30,560
5937,Midterm,2025-04-30,100,518
5938,Midterm,2025-04-27,100,855
5939,Final,2025-03-20,20,533
5940,Final,2025-09-06,50,301
5941,Quiz,2025-01-13,20,487
5942,Midterm,2025-07-23,30,464
5943,Midterm,2025-12-23,30,854
5944,Final,2025-05-06,20,876
5945,Quiz,2025-12-21,20,250
5946,Final,2025-06-07,50,637
5947,Final,2025-07-24,30,804
5948,Final,2025-04-27,30,762
5949,Quiz,2025-12-26,50,314
5950,Quiz,2025-11-15,50,595
5951,Final,2025-09-03,100,753
5952,Quiz,2025-08-07,20,695
5953,Final,2025-02-17,50,55
5954,Midterm,2025-03-01,50,727
5955,Midterm,2025-02-22,100,147
5956,Final,2025-07-11,100,475
5957,Quiz,2025-02-28,20,390
5958,Quiz,2025-10-14,20,368
5959,Midterm,2025-09-18,30,725
5960,Midterm,2025-08-25,20,454
5961,Midterm,2025-11-25,20,395
5962,Midterm,2025-05-10,50,923
5963,Final,2025-09-07,50,433
5964,Midterm,2025-01-10,30,545
5965,Quiz,2025-01-04,20,30
5966,Midterm,2025-08-09,30,675
5967,Final,2025-07-31,30,618
5968,Final,2025-01-14,30,585
5969,Quiz,2025-10-01,30,15
5970,Midterm,2025-04-04,50,303
5971,Midterm,2025-02-08,30,764
5972,Midterm,2025-01-22,50,911
5973,Final,2025-11-29,20,206
5974,Quiz,2025-04-01,50,236
5975,Quiz,2025-04-28,100,246
5976,Final,2025-06-04,100,448
5977,Quiz,2025-03-14,100,21
5978,Final,2025-01-26,50,761
5979,Midterm,2025-11-26,50,396
5980,Midterm,2025-03-26,20,281
5981,Final,2025-02-16,100,434
5982,Quiz,2025-08-14,20,209
5983,Midterm,2025-11-09,50,263
5984,Final,2025-06-03,20,165
5985,Midterm,2025-09-03,30,686
5986,Midterm,2025-10-27,100,160
5987,Quiz,2025-10-02,30,77
5988,Quiz,2025-10-04,20,102
5989,Quiz,2025-05-12,30,571
5990,Quiz,2025-08-28,30,443
5991,Midterm,2025-10-12,20,746
5992,Final,2025-03-21,30,824
5993,Quiz,2025-09-22,30,853
5994,Midterm,2025-05-22,100,495
5995,Final,2025-04-15,20,127
5996,Midterm,2025-07-27,50,765
5997,Final,2025-07-11,50,119
5998,Midterm,2025-07-22,30,176
5999,Final,2025-07-16,50,92
6000,Quiz,2025-10-16,20,112
6001,Quiz,2025-01-31,100,537
6002,Midterm,2025-12-12,30,453
6003,Quiz,2025-02-25,100,16
6004,Quiz,2025-09-02,30,750
6005,Midterm,2025-07-09,20,77
6006,Final,2025-10-30,100,933
6007,Midterm,2025-08-28,30,428
6008,Quiz,2025-02-04,50,603
6009,Final,2025-10-17,100,734
6010,Quiz,2025-04-02,20,264
6011,Midterm,2025-03-17,100,319
6012,Quiz,2025-03-19,50,726
6013,Final,2025-03-04,50,549
6014,Midterm,2025-01-11,50,840
6015,Quiz,2025-01-20,50,872
6016,Final,2025-06-26,100,413
6017,Final,2025-05-07,50,667
6018,Midterm,2025-11-09,100,506
6019,Midterm,2025-04-27,20,136
6020,Final,2025-03-14,100,97
6021,Midterm,2025-08-02,100,613
6022,Final,2025-02-20,100,568
6023,Final,2025-03-05,30,944
6024,Final,2025-09-25,20,92
6025,Midterm,2025-01-28,100,585
6026,Midterm,2025-06-02,50,398
6027,Final,2025-08-16,100,522
6028,Final,2025-07-05,30,570
6029,Midterm,2025-02-23,50,596
6030,Final,2025-12-16,100,788
6031,Final,2025-08-17,30,103
6032,Midterm,2025-02-23,20,605
6033,Final,2025-03-17,20,700
6034,Final,2025-07-10,20,867
6035,Quiz,2025-10-02,100,886
6036,Midterm,2025-03-21,50,630
6037,Final,2025-05-13,20,344
6038,Final,2025-04-10,20,362
6039,Midterm,2025-07-18,50,757
6040,Final,2025-06-01,20,498
6041,Final,2025-04-17,20,686
6042,Final,2025-05-06,20,420
6043,Midterm,2025-08-17,50,697
6044,Midterm,2025-03-18,30,763
6045,Midterm,2025-01-09,20,768
6046,Quiz,2025-12-22,50,362
6047,Quiz,2025-04-16,100,856
6048,Final,2025-06-22,20,134
6049,Quiz,2025-06-14,50,211
6050,Final,2025-12-23,50,858
6051,Final,2025-12-01,50,566
6052,Quiz,2025-11-07,20,139
6053,Final,2025-08-19,50,251
6054,Midterm,2025-03-12,20,592
6055,Quiz,2025-03-10,100,313
6056,Final,2025-11-05,100,398
6057,Midterm,2025-02-11,20,1
6058,Final,2025-08-05,50,837
6059,Final,2025-03-13,20,174
6060,Midterm,2025-09-05,50,764
6061,Final,2025-11-14,20,268
6062,Quiz,2025-09-22,100,225
6063,Midterm,2025-04-04,20,721
6064,Final,2025-06-14,30,60
6065,Midterm,2025-11-03,20,266
6066,Quiz,2025-11-05,20,468
6067,Quiz,2025-08-10,100,500
6068,Midterm,2025-05-10,30,398
6069,Final,2025-09-02,20,385
6070,Final,2025-09-18,20,401
6071,Final,2025-05-24,20,42
6072,Midterm,2025-11-29,20,942
6073,Quiz,2025-12-17,100,787
6074,Final,2025-03-31,30,429
6075,Final,2025-12-31,50,374
6076,Final,2025-03-21,50,892
6077,Final,2025-03-11,30,406
6078,Final,2025-01-13,100,229
6079,Midterm,2025-06-05,50,97
6080,Final,2025-08-27,30,533
6081,Final,2025-10-26,50,351
6082,Midterm,2025-07-05,30,644
6083,Final,2025-07-28,20,34
6084,Midterm,2025-07-12,20,726
6085,Final,2025-12-11,30,526
6086,Quiz,2025-08-16,50,37
6087,Quiz,2025-09-28,100,882
6088,Final,2025-12-14,20,424
6089,Midterm,2025-10-29,50,671
6090,Quiz,2025-03-13,30,646
6091,Midterm,2025-11-09,100,383
6092,Quiz,2025-01-06,30,606
6093,Quiz,2025-02-27,20,404
6094,Quiz,2025-09-07,50,251
6095,Final,2025-05-30,100,475
6096,Final,2025-04-16,20,352
6097,Quiz,2025-08-04,30,157
6098,Final,2025-01-17,30,76
6099,Quiz,2025-02-13,30,123
6100,Final,2025-02-15,50,121
6101,Quiz,2025-05-21,100,315
6102,Quiz,2025-03-12,20,41
6103,Quiz,2025-01-21,100,256
6104,Quiz,2025-04-28,30,50
6105,Midterm,2025-03-29,100,492
6106,Final,2025-02-01,30,217
6107,Final,2025-05-06,20,354
6108,Final,2025-06-23,50,357
6109,Quiz,2025-02-04,20,235
6110,Final,2025-04-18,100,897
6111,Midterm,2025-12-29,100,10
6112,Final,2025-08-30,20,213
6113,Midterm,2025-04-27,20,260
6114,Midterm,2025-08-31,100,221
6115,Midterm,2025-06-20,100,760
6116,Midterm,2025-04-24,100,761
6117,Midterm,2025-12-01,50,750
6118,Quiz,2025-03-31,100,439
6119,Final,2025-07-01,20,210
6120,Midterm,2025-06-16,20,12
6121,Midterm,2025-01-17,20,765
6122,Final,2025-07-31,100,160
6123,Midterm,2025-01-22,20,866
6124,Final,2025-04-10,30,512
6125,Midterm,2025-05-02,50,131
6126,Quiz,2025-01-13,30,11
6127,Quiz,2025-06-23,20,138
6128,Final,2025-08-25,50,91
6129,Quiz,2025-04-05,100,347
6130,Quiz,2025-05-16,30,410
6131,Final,2025-11-17,50,183
6132,Final,2025-10-29,50,347
6133,Midterm,2025-10-15,30,480
6134,Midterm,2025-11-22,100,436
6135,Quiz,2025-10-10,50,439
6136,Midterm,2025-10-20,30,305
6137,Final,2025-05-16,20,111
6138,Midterm,2025-01-29,50,187
6139,Midterm,2025-01-01,30,124
6140,Final,2025-09-20,50,789
6141,Midterm,2025-07-30,50,860
6142,Final,2025-05-09,30,341
6143,Quiz,2025-03-23,100,369
6144,Midterm,2025-11-15,100,752
6145,Final,2025-06-01,30,145
6146,Quiz,2025-04-24,50,107
6147,Quiz,2025-09-09,50,781
6148,Midterm,2025-10-17,100,122
6149,Midterm,2025-08-12,20,109
6150,Quiz,2025-06-02,30,210
6151,Quiz,2025-11-01,30,671
6152,Midterm,2025-05-11,30,293
6153,Midterm,2025-10-27,30,643
6154,Quiz,2025-10-08,50,203
6155,Final,2025-03-19,100,197
6156,Midterm,2025-02-17,50,456
6157,Final,2025-10-25,50,31
6158,Quiz,2025-01-06,50,654
6159,Quiz,2025-07-29,20,227
6160,Quiz,2025-08-24,20,219
6161,Quiz,2025-10-24,20,484
6162,Final,2025-09-15,30,561
6163,Final,2025-02-20,30,710
6164,Midterm,2025-07-27,20,671
6165,Midterm,2025-02-28,30,441
6166,Quiz,2025-11-28,100,588
6167,Midterm,2025-10-15,20,847
6168,Final,2025-02-07,20,98
6169,Quiz,2025-07-08,50,921
6170,Midterm,2025-06-21,100,314
6171,Quiz,2025-10-07,100,447
6172,Final,2025-06-03,50,274
6173,Final,2025-03-18,20,206
6174,Midterm,2025-08-22,20,376
6175,Quiz,2025-09-25,50,228
6176,Final,2025-08-10,50,368
6177,Final,2025-08-18,100,766
6178,Midterm,2025-04-30,20,382
6179,Midterm,2025-04-07,20,342
6180,Midterm,2025-01-28,20,767
6181,Midterm,2025-02-09,20,745
6182,Midterm,2025-06-13,30,183
6183,Final,2025-10-02,20,242
6184,Quiz,2025-08-01,30,952
6185,Quiz,2025-04-26,20,482
6186,Final,2025-08-03,30,249
6187,Midterm,2025-01-31,100,768
6188,Midterm,2025-12-09,50,406
6189,Quiz,2025-04-11,20,591
6190,Midterm,2025-03-10,50,297
6191,Final,2025-10-08,30,52
